samples,mini_batches,train_loss,lr
10950,693,0.957,0.001
10966,694,1.347,0.001
10982,695,1.3184,0.001
10998,696,1.2929,0.001
11014,697,1.2199,0.001
11030,698,1.2259,0.001
11046,699,1.3256,0.001
11062,700,1.387,0.001
11078,701,1.1172,0.001
11094,702,1.127,0.001
11110,703,1.5007,0.001
11126,704,1.5509,0.001
11139,705,1.1945,0.001
11155,706,1.3492,0.001
11171,707,1.175,0.001
11187,708,1.2413,0.001
11203,709,1.1242,0.001
11219,710,1.2356,0.001
11235,711,1.4228,0.001
11251,712,1.0991,0.001
11267,713,1.1131,0.001
11283,714,1.2604,0.001
11299,715,1.1035,0.001
11315,716,1.296,0.001
11331,717,1.2694,0.001
11347,718,1.3856,0.001
11363,719,1.5804,0.001
11376,720,1.2247,0.001
11392,721,1.1278,0.001
11408,722,1.3476,0.001
11424,723,1.5147,0.001
11440,724,1.2209,0.001
11456,725,1.2758,0.001
11472,726,1.2032,0.001
11488,727,1.4797,0.001
11504,728,1.0657,0.001
11520,729,1.1904,0.001
11536,730,1.2379,0.001
11552,731,1.2824,0.001
11568,732,1.2972,0.001
11584,733,1.4449,0.001
11600,734,0.9643,0.001
11613,735,1.1361,0.001
11629,736,1.1051,0.001
11645,737,0.9337,0.001
11661,738,1.2153,0.001
11677,739,1.3911,0.001
11693,740,1.3625,0.001
11709,741,1.2025,0.001
11725,742,1.4302,0.001
11741,743,1.0167,0.001
11757,744,1.2989,0.001
11773,745,1.2853,0.001
11789,746,1.358,0.001
11805,747,1.1101,0.001
11821,748,1.6011,0.001
11837,749,1.2609,0.001
11850,750,1.1448,0.001
11866,751,1.2705,0.001
11882,752,1.2086,0.001
11898,753,1.0689,0.001
11914,754,1.248,0.001
11930,755,1.4955,0.001
11946,756,0.9729,0.001
11962,757,1.1246,0.001
11978,758,1.1318,0.001
11994,759,1.3136,0.001
12010,760,1.7047,0.001
12026,761,1.3688,0.001
12042,762,1.1359,0.001
12058,763,1.2468,0.001
12074,764,1.0342,0.001
12087,765,1.3587,0.001
12103,766,1.2203,0.001
12119,767,1.2205,0.001
12135,768,1.4661,0.001
12151,769,1.0571,0.001
12167,770,1.2322,0.001
12183,771,1.1714,0.001
12199,772,0.9508,0.001
12215,773,1.3602,0.001
12231,774,1.3232,0.001
12247,775,0.9914,0.001
12263,776,1.1839,0.001
12279,777,1.3441,0.001
12295,778,1.3591,0.001
12311,779,1.398,0.001
12324,780,1.3274,0.001
12340,781,1.4209,0.001
12356,782,1.3055,0.001
12372,783,1.2874,0.001
12388,784,1.3884,0.001
12404,785,1.1577,0.001
12420,786,1.1949,0.001
12436,787,1.0193,0.001
12452,788,1.3458,0.001
12468,789,1.3346,0.001
12484,790,1.2163,0.001
12500,791,1.2414,0.001
12516,792,1.3418,0.001
12532,793,1.2772,0.001
12548,794,0.9343,0.001
12561,795,1.0113,0.001
12577,796,0.9078,0.001
12593,797,1.2726,0.001
12609,798,1.2351,0.001
12625,799,1.1706,0.001
