samples,mini_batches,train_loss,lr
15716,1005,1.503,0.001
15732,1006,1.4526,0.001
15741,1007,1.5195,0.001
15757,1008,1.3884,0.001
15773,1009,1.4403,0.001
15789,1010,1.501,0.001
15805,1011,1.4382,0.001
15821,1012,1.4933,0.001
15837,1013,1.4866,0.001
15853,1014,1.5526,0.001
15869,1015,1.4594,0.001
15885,1016,1.4753,0.001
15901,1017,1.4611,0.001
15917,1018,1.5218,0.001
15933,1019,1.4338,0.001
15949,1020,1.5387,0.001
15965,1021,1.4424,0.001
15981,1022,1.396,0.001
15997,1023,1.4397,0.001
16013,1024,1.5816,0.001
16029,1025,1.4941,0.001
16038,1026,1.4968,0.001
16054,1027,1.5301,0.001
16070,1028,1.4656,0.001
16086,1029,1.4418,0.001
16102,1030,1.4886,0.001
16118,1031,1.4727,0.001
16134,1032,1.3798,0.001
16150,1033,1.4765,0.001
16166,1034,1.3778,0.001
16182,1035,1.5109,0.001
16198,1036,1.4614,0.001
16214,1037,1.5169,0.001
16230,1038,1.5278,0.001
16246,1039,1.3864,0.001
16262,1040,1.6017,0.001
16278,1041,1.5088,0.001
16294,1042,1.4772,0.001
16310,1043,1.4645,0.001
16326,1044,1.4249,0.001
16335,1045,1.465,0.001
16351,1046,1.5327,0.001
16367,1047,1.5371,0.001
16383,1048,1.4209,0.001
16399,1049,1.5501,0.001
16415,1050,1.558,0.001
16431,1051,1.4755,0.001
16447,1052,1.4789,0.001
16463,1053,1.3955,0.001
16479,1054,1.5733,0.001
16495,1055,1.4082,0.001
16511,1056,1.3922,0.001
16527,1057,1.4909,0.001
16543,1058,1.3685,0.001
16559,1059,1.4934,0.001
16575,1060,1.4088,0.001
16591,1061,1.4067,0.001
16607,1062,1.4638,0.001
16623,1063,1.5089,0.001
16632,1064,1.4667,0.001
16648,1065,1.4134,0.001
16664,1066,1.4321,0.001
16680,1067,1.4258,0.001
16696,1068,1.4429,0.001
16712,1069,1.5208,0.001
16728,1070,1.4126,0.001
16744,1071,1.4839,0.001
16760,1072,1.4836,0.001
16776,1073,1.4811,0.001
16792,1074,1.5222,0.001
16808,1075,1.4832,0.001
16824,1076,1.3608,0.001
16840,1077,1.5961,0.001
16856,1078,1.4691,0.001
16872,1079,1.4773,0.001
16888,1080,1.4459,0.001
16904,1081,1.4074,0.001
16920,1082,1.5173,0.001
16929,1083,1.5369,0.001
16945,1084,1.4771,0.001
16961,1085,1.5107,0.001
16977,1086,1.5089,0.001
16993,1087,1.3642,0.001
17009,1088,1.5364,0.001
17025,1089,1.4584,0.001
17041,1090,1.46,0.001
17057,1091,1.446,0.001
17073,1092,1.4035,0.001
17089,1093,1.5065,0.001
17105,1094,1.5046,0.001
17121,1095,1.4029,0.001
17137,1096,1.5018,0.001
17153,1097,1.3594,0.001
17169,1098,1.4901,0.001
17185,1099,1.5209,0.001
17201,1100,1.4737,0.001
17217,1101,1.4891,0.001
17226,1102,1.3828,0.001
17242,1103,1.4751,0.001
17258,1104,1.3885,0.001
17274,1105,1.4938,0.001
17290,1106,1.4763,0.001
17306,1107,1.4838,0.001
17322,1108,1.4305,0.001
17338,1109,1.5666,0.001
17354,1110,1.4482,0.001
17370,1111,1.5139,0.001
17386,1112,1.4141,0.001
17402,1113,1.3866,0.001
17418,1114,1.4491,0.001
17434,1115,1.3752,0.001
17450,1116,1.431,0.001
17466,1117,1.6154,0.001
17482,1118,1.5114,0.001
17498,1119,1.405,0.001
17514,1120,1.4505,0.001
17523,1121,1.4724,0.001
17539,1122,1.5076,0.001
17555,1123,1.5249,0.001
17571,1124,1.4758,0.001
17587,1125,1.4285,0.001
17603,1126,1.5717,0.001
17619,1127,1.5449,0.001
17635,1128,1.4599,0.001
17651,1129,1.4418,0.001
17667,1130,1.4333,0.001
17683,1131,1.4018,0.001
17699,1132,1.3491,0.001
17715,1133,1.4746,0.001
17731,1134,1.4612,0.001
17747,1135,1.4517,0.001
17763,1136,1.4496,0.001
17779,1137,1.444,0.001
17795,1138,1.4688,0.001
17811,1139,1.4288,0.001
17820,1140,1.3832,0.001
17836,1141,1.5116,0.001
17852,1142,1.4147,0.001
17868,1143,1.4071,0.001
17884,1144,1.5788,0.001
17900,1145,1.4419,0.001
17916,1146,1.4492,0.001
17932,1147,1.4522,0.001
17948,1148,1.4851,0.001
17964,1149,1.476,0.001
17980,1150,1.4004,0.001
17996,1151,1.4342,0.001
18012,1152,1.4288,0.001
18028,1153,1.4527,0.001
18044,1154,1.471,0.001
18060,1155,1.5181,0.001
18076,1156,1.4101,0.001
18092,1157,1.5506,0.001
18108,1158,1.4016,0.001
18117,1159,1.3592,0.001
18133,1160,1.4712,0.001
18149,1161,1.3941,0.001
18165,1162,1.3858,0.001
18181,1163,1.4778,0.001
18197,1164,1.4462,0.001
18213,1165,1.3846,0.001
18229,1166,1.505,0.001
18245,1167,1.4798,0.001
18261,1168,1.4903,0.001
18277,1169,1.4269,0.001
18293,1170,1.4029,0.001
18309,1171,1.5601,0.001
18325,1172,1.5137,0.001
18341,1173,1.4728,0.001
18357,1174,1.4871,0.001
18373,1175,1.4606,0.001
18389,1176,1.3975,0.001
18405,1177,1.3667,0.001
18414,1178,1.5609,0.001
18430,1179,1.4417,0.001
18446,1180,1.4576,0.001
18462,1181,1.5069,0.001
18478,1182,1.478,0.001
18494,1183,1.5083,0.001
18510,1184,1.4325,0.001
18526,1185,1.3281,0.001
18542,1186,1.438,0.001
18558,1187,1.4452,0.001
18574,1188,1.5473,0.001
18590,1189,1.4692,0.001
18606,1190,1.2998,0.001
18622,1191,1.4463,0.001
18638,1192,1.4521,0.001
18654,1193,1.515,0.001
18670,1194,1.4213,0.001
18686,1195,1.3824,0.001
18702,1196,1.5904,0.001
18711,1197,1.4141,0.001
18727,1198,1.4486,0.001
18743,1199,1.4839,0.001
18759,1200,1.4741,0.001
18775,1201,1.4632,0.001
18791,1202,1.3892,0.001
18807,1203,1.512,0.001
18823,1204,1.4647,0.001
18839,1205,1.3908,0.001
18855,1206,1.4705,0.001
18871,1207,1.3657,0.001
18887,1208,1.5239,0.001
18903,1209,1.4592,0.001
18919,1210,1.4458,0.001
18935,1211,1.4816,0.001
18951,1212,1.3441,0.001
18967,1213,1.5445,0.001
18983,1214,1.4321,0.001
18999,1215,1.4432,0.001
19008,1216,1.3716,0.001
19024,1217,1.3539,0.001
19040,1218,1.4126,0.001
19056,1219,1.5078,0.001
19072,1220,1.5608,0.001
19088,1221,1.4191,0.001
19104,1222,1.4765,0.001
19120,1223,1.4428,0.001
19136,1224,1.4124,0.001
19152,1225,1.4793,0.001
19168,1226,1.4239,0.001
19184,1227,1.3285,0.001
19200,1228,1.505,0.001
19216,1229,1.4816,0.001
19232,1230,1.4652,0.001
19248,1231,1.56,0.001
19264,1232,1.39,0.001
19280,1233,1.4406,0.001
19296,1234,1.4286,0.001
19305,1235,1.376,0.001
19321,1236,1.4479,0.001
19337,1237,1.5055,0.001
19353,1238,1.3869,0.001
19369,1239,1.3467,0.001
19385,1240,1.4431,0.001
19401,1241,1.4897,0.001
19417,1242,1.4645,0.001
19433,1243,1.448,0.001
19449,1244,1.3388,0.001
19465,1245,1.4249,0.001
19481,1246,1.5602,0.001
19497,1247,1.433,0.001
19513,1248,1.3695,0.001
19529,1249,1.4268,0.001
19545,1250,1.3093,0.001
19561,1251,1.6439,0.001
19577,1252,1.5188,0.001
19593,1253,1.4369,0.001
19602,1254,1.4616,0.001
19618,1255,1.4643,0.001
19634,1256,1.4296,0.001
19650,1257,1.4684,0.001
19666,1258,1.4816,0.001
19682,1259,1.6129,0.001
19698,1260,1.3267,0.001
19714,1261,1.4156,0.001
19730,1262,1.3448,0.001
19746,1263,1.5877,0.001
19762,1264,1.4153,0.001
19778,1265,1.4169,0.001
19794,1266,1.4495,0.001
19810,1267,1.4549,0.001
19826,1268,1.4147,0.001
19842,1269,1.3909,0.001
19858,1270,1.3713,0.001
19874,1271,1.4711,0.001
19890,1272,1.5188,0.001
19899,1273,1.3081,0.001
19915,1274,1.3955,0.001
19931,1275,1.493,0.001
19947,1276,1.4229,0.001
19963,1277,1.3359,0.001
19979,1278,1.5029,0.001
19995,1279,1.5671,0.001
20011,1280,1.4409,0.001
20027,1281,1.4356,0.001
20043,1282,1.4489,0.001
20059,1283,1.419,0.001
20075,1284,1.4176,0.001
20091,1285,1.3924,0.001
20107,1286,1.4516,0.001
20123,1287,1.4244,0.001
20139,1288,1.4683,0.001
20155,1289,1.4166,0.001
20171,1290,1.4532,0.001
20187,1291,1.4695,0.001
20196,1292,1.3676,0.001
20212,1293,1.3829,0.001
20228,1294,1.3801,0.001
20244,1295,1.4286,0.001
20260,1296,1.4279,0.001
20276,1297,1.5076,0.001
20292,1298,1.5431,0.001
20308,1299,1.4643,0.001
20324,1300,1.3811,0.001
20340,1301,1.4889,0.001
20356,1302,1.5041,0.001
20372,1303,1.4349,0.001
20388,1304,1.4995,0.001
20404,1305,1.3528,0.001
20420,1306,1.407,0.001
20436,1307,1.3565,0.001
20452,1308,1.4612,0.001
20468,1309,1.4502,0.001
20484,1310,1.3244,0.001
20493,1311,1.5719,0.001
20509,1312,1.4785,0.001
20525,1313,1.4072,0.001
20541,1314,1.5402,0.001
20557,1315,1.4218,0.001
20573,1316,1.4566,0.001
20589,1317,1.4418,0.001
20605,1318,1.3517,0.001
20621,1319,1.3982,0.001
20637,1320,1.4469,0.001
20653,1321,1.4823,0.001
20669,1322,1.4171,0.001
20685,1323,1.3794,0.001
20701,1324,1.3779,0.001
20717,1325,1.5088,0.001
20733,1326,1.4292,0.001
20749,1327,1.4726,0.001
20765,1328,1.3142,0.001
20781,1329,1.5498,0.001
20790,1330,1.3538,0.001
20806,1331,1.4221,0.001
20822,1332,1.4045,0.001
20838,1333,1.4276,0.001
20854,1334,1.3229,0.001
20870,1335,1.5436,0.001
20886,1336,1.3795,0.001
20902,1337,1.5098,0.001
20918,1338,1.4985,0.001
20934,1339,1.3767,0.001
20950,1340,1.4204,0.001
20966,1341,1.4293,0.001
20982,1342,1.4271,0.001
20998,1343,1.3395,0.001
21014,1344,1.4218,0.001
21030,1345,1.4887,0.001
21046,1346,1.4002,0.001
21062,1347,1.5115,0.001
21078,1348,1.4791,0.001
21087,1349,1.4004,0.001
21103,1350,1.4396,0.001
21119,1351,1.3272,0.001
21135,1352,1.3778,0.001
21151,1353,1.4752,0.001
21167,1354,1.5078,0.001
21183,1355,1.3851,0.001
21199,1356,1.4207,0.001
21215,1357,1.4341,0.001
21231,1358,1.4071,0.001
21247,1359,1.5065,0.001
21263,1360,1.4423,0.001
21279,1361,1.4512,0.001
21295,1362,1.4521,0.001
21311,1363,1.3804,0.001
21327,1364,1.3965,0.001
21343,1365,1.4474,0.001
21359,1366,1.4802,0.001
21375,1367,1.4761,0.001
21384,1368,1.3137,0.001
21400,1369,1.4379,0.001
21416,1370,1.3332,0.001
21432,1371,1.4143,0.001
21448,1372,1.3905,0.001
21464,1373,1.4179,0.001
21480,1374,1.408,0.001
21496,1375,1.4469,0.001
21512,1376,1.451,0.001
21528,1377,1.4354,0.001
21544,1378,1.4241,0.001
21560,1379,1.4538,0.001
21576,1380,1.4619,0.001
21592,1381,1.4663,0.001
21608,1382,1.62,0.001
21624,1383,1.4509,0.001
21640,1384,1.3686,0.001
21656,1385,1.4262,0.001
21672,1386,1.3835,0.001
21681,1387,1.2641,0.001
21697,1388,1.391,0.001
21713,1389,1.3265,0.001
21729,1390,1.4943,0.001
21745,1391,1.3944,0.001
21761,1392,1.5421,0.001
21777,1393,1.4719,0.001
21793,1394,1.4857,0.001
21809,1395,1.4606,0.001
21825,1396,1.4655,0.001
21841,1397,1.4039,0.001
21857,1398,1.3107,0.001
21873,1399,1.3821,0.001
21889,1400,1.3444,0.001
21905,1401,1.4623,0.001
21921,1402,1.4234,0.001
21937,1403,1.5686,0.001
21953,1404,1.2993,0.001
21969,1405,1.425,0.001
21978,1406,1.4314,0.001
21994,1407,1.4579,0.001
22010,1408,1.4224,0.001
22026,1409,1.313,0.001
22042,1410,1.4765,0.001
22058,1411,1.4487,0.001
22074,1412,1.4317,0.001
22090,1413,1.4283,0.001
22106,1414,1.4058,0.001
22122,1415,1.5112,0.001
22138,1416,1.5197,0.001
22154,1417,1.4825,0.001
22170,1418,1.3318,0.001
22186,1419,1.4155,0.001
22202,1420,1.2353,0.001
22218,1421,1.4149,0.001
22234,1422,1.3907,0.001
22250,1423,1.4558,0.001
22266,1424,1.3763,0.001
22275,1425,1.5914,0.001
22291,1426,1.3871,0.0005
22307,1427,1.4787,0.0005
22323,1428,1.4684,0.0005
22339,1429,1.3665,0.0005
22355,1430,1.3607,0.0005
22371,1431,1.4373,0.0005
22387,1432,1.5001,0.0005
22403,1433,1.3924,0.0005
22419,1434,1.4055,0.0005
22435,1435,1.4439,0.0005
22451,1436,1.445,0.0005
22467,1437,1.3245,0.0005
22483,1438,1.4353,0.0005
22499,1439,1.4181,0.0005
22515,1440,1.4891,0.0005
22531,1441,1.3463,0.0005
22547,1442,1.445,0.0005
22563,1443,1.4114,0.0005
22572,1444,1.4665,0.0005
22588,1445,1.4509,0.0005
22604,1446,1.4001,0.0005
22620,1447,1.3518,0.0005
22636,1448,1.4691,0.0005
22652,1449,1.447,0.0005
22668,1450,1.4049,0.0005
22684,1451,1.4098,0.0005
22700,1452,1.3768,0.0005
22716,1453,1.4478,0.0005
22732,1454,1.3368,0.0005
22748,1455,1.5,0.0005
22764,1456,1.4712,0.0005
22780,1457,1.3554,0.0005
22796,1458,1.4834,0.0005
22812,1459,1.3751,0.0005
22828,1460,1.4292,0.0005
22844,1461,1.4308,0.0005
22860,1462,1.4078,0.0005
22869,1463,1.4414,0.0005
22885,1464,1.5128,0.0005
22901,1465,1.4445,0.0005
22917,1466,1.4279,0.0005
22933,1467,1.4753,0.0005
22949,1468,1.378,0.0005
22965,1469,1.4096,0.0005
22981,1470,1.4509,0.0005
22997,1471,1.3574,0.0005
23013,1472,1.3808,0.0005
23029,1473,1.3447,0.0005
23045,1474,1.5589,0.0005
23061,1475,1.3209,0.0005
23077,1476,1.5055,0.0005
23093,1477,1.6281,0.0005
23109,1478,1.2158,0.0005
23125,1479,1.3632,0.0005
23141,1480,1.4131,0.0005
23157,1481,1.4363,0.0005
23166,1482,1.269,0.0005
23182,1483,1.3272,0.0005
23198,1484,1.3227,0.0005
23214,1485,1.2742,0.0005
23230,1486,1.4293,0.0005
23246,1487,1.5404,0.0005
23262,1488,1.4888,0.0005
23278,1489,1.4836,0.0005
23294,1490,1.376,0.0005
23310,1491,1.4232,0.0005
23326,1492,1.4555,0.0005
23342,1493,1.4705,0.0005
23358,1494,1.3639,0.0005
23374,1495,1.4732,0.0005
23390,1496,1.2449,0.0005
23406,1497,1.5369,0.0005
23422,1498,1.4086,0.0005
23438,1499,1.3847,0.0005
23454,1500,1.4634,0.0005
23463,1501,1.5086,0.0005
23479,1502,1.3741,0.0005
23495,1503,1.3986,0.0005
23511,1504,1.4523,0.0005
23527,1505,1.5006,0.0005
23543,1506,1.4146,0.0005
23559,1507,1.4272,0.0005
23575,1508,1.4478,0.0005
23591,1509,1.4179,0.0005
23607,1510,1.3923,0.0005
23623,1511,1.4369,0.0005
23639,1512,1.3804,0.0005
23655,1513,1.4392,0.0005
23671,1514,1.4463,0.0005
23687,1515,1.419,0.0005
23703,1516,1.4473,0.0005
23719,1517,1.3729,0.0005
23735,1518,1.3367,0.0005
23751,1519,1.3997,0.0005
23760,1520,1.405,0.0005
23776,1521,1.449,0.00025
23792,1522,1.399,0.00025
23808,1523,1.312,0.00025
23824,1524,1.3239,0.00025
23840,1525,1.3749,0.00025
23856,1526,1.3676,0.00025
23872,1527,1.3271,0.00025
23888,1528,1.4337,0.00025
23904,1529,1.5471,0.00025
23920,1530,1.5438,0.00025
23936,1531,1.424,0.00025
23952,1532,1.4518,0.00025
23968,1533,1.4364,0.00025
23984,1534,1.3615,0.00025
24000,1535,1.5144,0.00025
24016,1536,1.3842,0.00025
24032,1537,1.4218,0.00025
24048,1538,1.4896,0.00025
24057,1539,1.2729,0.00025
24073,1540,1.3748,0.00025
24089,1541,1.3359,0.00025
24105,1542,1.3301,0.00025
24121,1543,1.5307,0.00025
24137,1544,1.3556,0.00025
24153,1545,1.4901,0.00025
24169,1546,1.5251,0.00025
24185,1547,1.3198,0.00025
24201,1548,1.3588,0.00025
24217,1549,1.4251,0.00025
24233,1550,1.4163,0.00025
24249,1551,1.3189,0.00025
24265,1552,1.4506,0.00025
24281,1553,1.5219,0.00025
24297,1554,1.3712,0.00025
24313,1555,1.3741,0.00025
24329,1556,1.4598,0.00025
24345,1557,1.3805,0.00025
24354,1558,1.6489,0.00025
24370,1559,1.4965,0.00025
24386,1560,1.3486,0.00025
24402,1561,1.3925,0.00025
24418,1562,1.3574,0.00025
24434,1563,1.3689,0.00025
24450,1564,1.4023,0.00025
24466,1565,1.2894,0.00025
24482,1566,1.533,0.00025
24498,1567,1.448,0.00025
24514,1568,1.4208,0.00025
24530,1569,1.4864,0.00025
24546,1570,1.4293,0.00025
24562,1571,1.4014,0.00025
24578,1572,1.4383,0.00025
24594,1573,1.4133,0.00025
24610,1574,1.4308,0.00025
24626,1575,1.3775,0.00025
24642,1576,1.3897,0.00025
24651,1577,1.4795,0.00025
24667,1578,1.4175,0.000125
24683,1579,1.3443,0.000125
24699,1580,1.3923,0.000125
24715,1581,1.2726,0.000125
24731,1582,1.3169,0.000125
24747,1583,1.5566,0.000125
24763,1584,1.4334,0.000125
24779,1585,1.4649,0.000125
24795,1586,1.2538,0.000125
24811,1587,1.5026,0.000125
24827,1588,1.5299,0.000125
24843,1589,1.474,0.000125
24859,1590,1.3829,0.000125
24875,1591,1.3818,0.000125
24891,1592,1.6026,0.000125
24907,1593,1.4105,0.000125
24923,1594,1.3318,0.000125
24939,1595,1.374,0.000125
24948,1596,1.4327,0.000125
24964,1597,1.4054,0.000125
24980,1598,1.2692,0.000125
24996,1599,1.3607,0.000125
25012,1600,1.4352,0.000125
25028,1601,1.4349,0.000125
25044,1602,1.3819,0.000125
25060,1603,1.3603,0.000125
25076,1604,1.3869,0.000125
25092,1605,1.3569,0.000125
25108,1606,1.5049,0.000125
25124,1607,1.608,0.000125
25140,1608,1.4401,0.000125
25156,1609,1.4518,0.000125
25172,1610,1.3338,0.000125
25188,1611,1.4391,0.000125
25204,1612,1.4716,0.000125
25220,1613,1.3662,0.000125
25236,1614,1.4408,0.000125
25245,1615,1.4136,0.000125
25261,1616,1.4961,6.25e-05
25277,1617,1.3564,6.25e-05
25293,1618,1.3485,6.25e-05
25309,1619,1.4238,6.25e-05
25325,1620,1.4966,6.25e-05
25341,1621,1.4424,6.25e-05
25357,1622,1.3203,6.25e-05
25373,1623,1.332,6.25e-05
25389,1624,1.4064,6.25e-05
25405,1625,1.5308,6.25e-05
25421,1626,1.344,6.25e-05
25437,1627,1.3464,6.25e-05
25453,1628,1.287,6.25e-05
25469,1629,1.3335,6.25e-05
25485,1630,1.5628,6.25e-05
25501,1631,1.4228,6.25e-05
25517,1632,1.5203,6.25e-05
25533,1633,1.5045,6.25e-05
25542,1634,1.3584,6.25e-05
25558,1635,1.428,6.25e-05
25574,1636,1.3223,6.25e-05
25590,1637,1.4042,6.25e-05
25606,1638,1.398,6.25e-05
25622,1639,1.451,6.25e-05
25638,1640,1.4556,6.25e-05
25654,1641,1.5001,6.25e-05
25670,1642,1.5137,6.25e-05
25686,1643,1.3815,6.25e-05
25702,1644,1.4724,6.25e-05
25718,1645,1.2413,6.25e-05
25734,1646,1.3833,6.25e-05
25750,1647,1.3612,6.25e-05
25766,1648,1.4606,6.25e-05
25782,1649,1.449,6.25e-05
25798,1650,1.3401,6.25e-05
25814,1651,1.5647,6.25e-05
25830,1652,1.3637,6.25e-05
25839,1653,1.325,6.25e-05
25855,1654,1.486,6.25e-05
25871,1655,1.4437,6.25e-05
25887,1656,1.4857,6.25e-05
25903,1657,1.3757,6.25e-05
25919,1658,1.3648,6.25e-05
25935,1659,1.4923,6.25e-05
25951,1660,1.3548,6.25e-05
25967,1661,1.3836,6.25e-05
25983,1662,1.5121,6.25e-05
25999,1663,1.4846,6.25e-05
26015,1664,1.3698,6.25e-05
26031,1665,1.4426,6.25e-05
26047,1666,1.2927,6.25e-05
26063,1667,1.3392,6.25e-05
26079,1668,1.4411,6.25e-05
26095,1669,1.2872,6.25e-05
26111,1670,1.473,6.25e-05
26127,1671,1.4926,6.25e-05
26136,1672,1.2658,6.25e-05
26152,1673,1.4461,6.25e-05
26168,1674,1.4653,6.25e-05
26184,1675,1.3255,6.25e-05
26200,1676,1.5209,6.25e-05
26216,1677,1.2967,6.25e-05
26232,1678,1.4825,6.25e-05
26248,1679,1.3803,6.25e-05
26264,1680,1.4534,6.25e-05
26280,1681,1.3143,6.25e-05
26296,1682,1.3174,6.25e-05
26312,1683,1.5212,6.25e-05
26328,1684,1.3891,6.25e-05
26344,1685,1.355,6.25e-05
26360,1686,1.3067,6.25e-05
26376,1687,1.5518,6.25e-05
26392,1688,1.4345,6.25e-05
26408,1689,1.5151,6.25e-05
26424,1690,1.3994,6.25e-05
26433,1691,1.3429,6.25e-05
26449,1692,1.5352,6.25e-05
26465,1693,1.3144,6.25e-05
26481,1694,1.39,6.25e-05
26497,1695,1.3785,6.25e-05
26513,1696,1.3656,6.25e-05
26529,1697,1.4795,6.25e-05
26545,1698,1.4625,6.25e-05
26561,1699,1.5028,6.25e-05
26577,1700,1.456,6.25e-05
26593,1701,1.3771,6.25e-05
26609,1702,1.3989,6.25e-05
26625,1703,1.354,6.25e-05
26641,1704,1.3616,6.25e-05
26657,1705,1.3226,6.25e-05
26673,1706,1.5056,6.25e-05
26689,1707,1.4516,6.25e-05
26705,1708,1.4285,6.25e-05
26721,1709,1.3331,6.25e-05
26730,1710,1.4413,6.25e-05
26746,1711,1.4169,3.125e-05
26762,1712,1.4034,3.125e-05
26778,1713,1.379,3.125e-05
26794,1714,1.4205,3.125e-05
26810,1715,1.3483,3.125e-05
26826,1716,1.4434,3.125e-05
26842,1717,1.3814,3.125e-05
26858,1718,1.2525,3.125e-05
26874,1719,1.3176,3.125e-05
26890,1720,1.4325,3.125e-05
26906,1721,1.3713,3.125e-05
26922,1722,1.2501,3.125e-05
26938,1723,1.5877,3.125e-05
26954,1724,1.4531,3.125e-05
26970,1725,1.4084,3.125e-05
26986,1726,1.4924,3.125e-05
27002,1727,1.5177,3.125e-05
27018,1728,1.5637,3.125e-05
27027,1729,1.3973,3.125e-05
27043,1730,1.475,3.125e-05
27059,1731,1.3513,3.125e-05
27075,1732,1.3935,3.125e-05
27091,1733,1.4019,3.125e-05
27107,1734,1.4598,3.125e-05
27123,1735,1.476,3.125e-05
27139,1736,1.5468,3.125e-05
27155,1737,1.4816,3.125e-05
27171,1738,1.512,3.125e-05
27187,1739,1.4348,3.125e-05
27203,1740,1.4124,3.125e-05
27219,1741,1.2635,3.125e-05
27235,1742,1.3666,3.125e-05
27251,1743,1.3292,3.125e-05
27267,1744,1.3612,3.125e-05
27283,1745,1.3019,3.125e-05
27299,1746,1.3842,3.125e-05
27315,1747,1.4351,3.125e-05
27324,1748,1.4893,3.125e-05
27340,1749,1.3404,1.563e-05
27356,1750,1.5067,1.563e-05
27372,1751,1.2865,1.563e-05
27388,1752,1.3694,1.563e-05
27404,1753,1.4086,1.563e-05
27420,1754,1.378,1.563e-05
27436,1755,1.3923,1.563e-05
27452,1756,1.3539,1.563e-05
27468,1757,1.4613,1.563e-05
27484,1758,1.4637,1.563e-05
27500,1759,1.3856,1.563e-05
27516,1760,1.4468,1.563e-05
27532,1761,1.4989,1.563e-05
27548,1762,1.3298,1.563e-05
27564,1763,1.4731,1.563e-05
27580,1764,1.4456,1.563e-05
27596,1765,1.5284,1.563e-05
27612,1766,1.3177,1.563e-05
27621,1767,1.4876,1.563e-05
27637,1768,1.4089,1.563e-05
27653,1769,1.4418,1.563e-05
27669,1770,1.4032,1.563e-05
27685,1771,1.2993,1.563e-05
27701,1772,1.3231,1.563e-05
27717,1773,1.2993,1.563e-05
27733,1774,1.4442,1.563e-05
27749,1775,1.4397,1.563e-05
27765,1776,1.4814,1.563e-05
27781,1777,1.3668,1.563e-05
27797,1778,1.3938,1.563e-05
27813,1779,1.5019,1.563e-05
27829,1780,1.4494,1.563e-05
27845,1781,1.3309,1.563e-05
27861,1782,1.5038,1.563e-05
27877,1783,1.3989,1.563e-05
27893,1784,1.4675,1.563e-05
27909,1785,1.4426,1.563e-05
27918,1786,1.4693,1.563e-05
27934,1787,1.4919,7.81e-06
27950,1788,1.3897,7.81e-06
27966,1789,1.3093,7.81e-06
27982,1790,1.3229,7.81e-06
27998,1791,1.4141,7.81e-06
28014,1792,1.4744,7.81e-06
28030,1793,1.3224,7.81e-06
28046,1794,1.433,7.81e-06
28062,1795,1.422,7.81e-06
28078,1796,1.3936,7.81e-06
28094,1797,1.3573,7.81e-06
28110,1798,1.5232,7.81e-06
28126,1799,1.384,7.81e-06
28142,1800,1.4846,7.81e-06
28158,1801,1.359,7.81e-06
28174,1802,1.4969,7.81e-06
28190,1803,1.3632,7.81e-06
28206,1804,1.4355,7.81e-06
28215,1805,1.503,7.81e-06
28231,1806,1.4367,7.81e-06
28247,1807,1.4369,7.81e-06
28263,1808,1.2904,7.81e-06
28279,1809,1.377,7.81e-06
28295,1810,1.3728,7.81e-06
28311,1811,1.4523,7.81e-06
28327,1812,1.4679,7.81e-06
28343,1813,1.5167,7.81e-06
28359,1814,1.3979,7.81e-06
28375,1815,1.494,7.81e-06
28391,1816,1.4397,7.81e-06
28407,1817,1.2196,7.81e-06
28423,1818,1.4295,7.81e-06
28439,1819,1.5922,7.81e-06
28455,1820,1.3681,7.81e-06
28471,1821,1.4852,7.81e-06
28487,1822,1.2394,7.81e-06
28503,1823,1.4902,7.81e-06
28512,1824,1.272,7.81e-06
28528,1825,1.4244,7.81e-06
28544,1826,1.2942,7.81e-06
28560,1827,1.2752,7.81e-06
28576,1828,1.3374,7.81e-06
28592,1829,1.3472,7.81e-06
28608,1830,1.4903,7.81e-06
28624,1831,1.4423,7.81e-06
28640,1832,1.4231,7.81e-06
28656,1833,1.3164,7.81e-06
28672,1834,1.4759,7.81e-06
28688,1835,1.4443,7.81e-06
28704,1836,1.5167,7.81e-06
28720,1837,1.4648,7.81e-06
28736,1838,1.4774,7.81e-06
28752,1839,1.3426,7.81e-06
28768,1840,1.4867,7.81e-06
28784,1841,1.5144,7.81e-06
28800,1842,1.318,7.81e-06
28809,1843,1.4761,7.81e-06
28825,1844,1.4213,7.81e-06
28841,1845,1.4413,7.81e-06
28857,1846,1.4561,7.81e-06
28873,1847,1.3427,7.81e-06
28889,1848,1.4396,7.81e-06
28905,1849,1.446,7.81e-06
28921,1850,1.3218,7.81e-06
28937,1851,1.4628,7.81e-06
28953,1852,1.3627,7.81e-06
28969,1853,1.48,7.81e-06
28985,1854,1.3886,7.81e-06
29001,1855,1.4042,7.81e-06
29017,1856,1.4135,7.81e-06
29033,1857,1.4462,7.81e-06
29049,1858,1.3909,7.81e-06
29065,1859,1.3939,7.81e-06
29081,1860,1.3955,7.81e-06
29097,1861,1.4364,7.81e-06
29106,1862,1.3831,7.81e-06
29122,1863,1.4603,3.91e-06
29138,1864,1.2782,3.91e-06
29154,1865,1.3565,3.91e-06
29170,1866,1.3241,3.91e-06
29186,1867,1.4095,3.91e-06
29202,1868,1.4206,3.91e-06
29218,1869,1.3875,3.91e-06
29234,1870,1.3878,3.91e-06
29250,1871,1.3944,3.91e-06
29266,1872,1.5429,3.91e-06
29282,1873,1.4395,3.91e-06
29298,1874,1.3681,3.91e-06
29314,1875,1.4558,3.91e-06
29330,1876,1.4261,3.91e-06
