samples,mini_batches,train_loss,lr
8864,554,1.7061,0.001
8880,555,1.6073,0.001
8896,556,1.3429,0.001
8912,557,1.5503,0.001
8928,558,1.3885,0.001
8944,559,1.7015,0.001
8960,560,1.4737,0.001
8976,561,1.6076,0.001
8992,562,1.4254,0.001
9008,563,2.0042,0.001
9024,564,1.3011,0.001
9040,565,1.5766,0.001
9056,566,1.6212,0.001
9072,567,1.7043,0.001
9088,568,1.6355,0.001
9104,569,1.6388,0.001
9120,570,1.5151,0.001
9136,571,1.4195,0.001
9152,572,1.477,0.001
9168,573,1.8621,0.001
9184,574,1.4861,0.001
9200,575,1.8693,0.001
9216,576,1.3787,0.001
9232,577,1.5038,0.001
9248,578,1.3832,0.001
9264,579,2.1431,0.001
9280,580,1.0327,0.001
9296,581,1.4946,0.001
9312,582,1.6028,0.001
9328,583,0.9903,0.001
9344,584,1.4107,0.001
9360,585,1.4617,0.001
9376,586,1.5613,0.001
9392,587,1.5809,0.001
9408,588,1.5198,0.001
9424,589,1.9265,0.001
9440,590,2.1036,0.001
9456,591,1.727,0.001
9472,592,2.239,0.001
9488,593,1.8607,0.001
9504,594,1.5154,0.001
9520,595,1.5829,0.001
9536,596,1.3021,0.001
9552,597,1.9626,0.001
9568,598,1.4725,0.001
9584,599,1.4521,0.001
9600,600,1.4629,0.001
9616,601,1.7967,0.001
9632,602,1.8155,0.001
9648,603,1.6326,0.001
9664,604,1.4856,0.001
9680,605,1.5183,0.001
9696,606,1.6785,0.001
9712,607,1.5578,0.001
9728,608,1.5514,0.001
9744,609,1.4701,0.001
9760,610,1.5185,0.001
9776,611,1.6349,0.001
9792,612,1.7023,0.001
9808,613,1.5836,0.001
9824,614,1.454,0.001
9840,615,1.9509,0.001
9856,616,1.8394,0.001
9872,617,1.4451,0.001
9888,618,2.0669,0.001
9904,619,1.5232,0.001
9920,620,1.4521,0.001
9936,621,1.6765,0.001
9952,622,1.6763,0.001
9968,623,1.4269,0.001
9984,624,1.8123,0.001
10000,625,1.7465,0.001
10016,626,2.0043,0.001
10032,627,1.5165,0.001
10048,628,1.8832,0.001
10064,629,1.3534,0.001
10080,630,1.3481,0.001
10096,631,1.2196,0.001
10112,632,1.3086,0.001
10128,633,1.1374,0.001
10144,634,1.7359,0.001
10160,635,1.5884,0.001
10176,636,1.8413,0.001
10192,637,1.1893,0.001
10208,638,1.4568,0.001
10224,639,1.5726,0.001
